651	184	1
651	1046	1
651	1249	1
651	1272	1
651	955	1
652	652	1
251	583	1
1471	468	1
1471	1471	1
1471	327	1
1471	583	1
1471	1301	1
653	275	1
653	1386	1
653	634	1
653	1557	1
653	488	1
653	1090	1
653	37	1
653	1339	1
653	1201	1
653	1221	1
653	1425	1
653	116	1
653	900	1
653	1046	1
653	935	1
653	583	1
653	1289	1
653	1539	1
653	1087	1
655	419	1
655	1162	1
655	741	1
655	746	1
655	1490	1
655	1417	1
655	789	1
655	459	1
655	1430	1
655	1044	1
655	1262	1
655	1567	1
655	1290	1
655	386	1
655	1376	1
655	1087	1
478	204	1
478	335	1
1119	1461	1
1119	721	1
1119	746	1
1119	3	1
1119	1500	1
1119	11	1
1119	134	1
1119	80	1
1119	1290	1
1119	386	1
480	1307	1
480	1152	1
480	846	1
480	368	1
661	275	1
661	1553	1
661	1290	1
1318	1318	1
1318	1339	1
1318	459	1
1318	1221	1
1318	21	1
1318	248	1
665	1395	1
665	665	1
665	583	1
665	220	1
665	382	1
10	611	1
10	1318	1
10	1324	1
10	363	1
10	335	1
10	583	1
672	1320	1
673	245	1
673	831	1
673	1567	1
114	115	1
114	1122	1
114	678	1
114	363	1
114	1005	1
114	1362	1
114	583	1
162	1461	1
162	1307	1
162	611	1
162	614	1
162	429	1
162	1312	1
162	96	1
162	125	1
162	198	1
162	419	1
162	157	1
162	306	1
162	1135	1
162	1329	1
162	397	1
162	1165	1
162	1172	1
162	746	1
162	245	1
162	1175	1
162	1017	1
162	169	1
162	305	1
162	159	1
162	1343	1
162	499	1
162	414	1
162	1200	1
162	3	1
162	381	1
162	51	1
162	426	1
162	1347	1
162	301	1
162	42	1
162	1506	1
162	860	1
162	1354	1
162	1078	1
162	26	1
162	912	1
162	394	1
162	1532	1
162	1262	1
162	134	1
162	80	1
162	1453	1
162	435	1
162	961	1
162	220	1
678	380	1
678	677	1
1063	261	1
1063	429	1
1063	1111	1
1063	1116	1
1063	1562	1
1063	1475	1
1063	576	1
1063	38	1
1063	739	1
1063	1489	1
1063	1175	1
1063	456	1
1063	497	1
1063	1221	1
1063	153	1
1063	284	1
1063	1519	1
1063	901	1
1063	904	1
1063	394	1
1063	928	1
1063	1367	1
1063	386	1
679	46	1
679	1462	1
679	649	1
679	679	1
679	1342	1
679	787	1
679	458	1
679	94	1
679	1517	1
679	263	1
679	1550	1
679	1262	1
679	79	1
1130	1130	1
1130	694	1
1130	121	1
686	158	1
686	1002	1
686	1033	1
686	349	1
686	247	1
686	570	1
1401	1461	1
1401	1318	1
1401	1401	1
1401	1090	1
1401	1157	1
1401	748	1
1401	1339	1
1401	119	1
1401	1351	1
68	483	1
68	68	1
1324	1459	1
1324	1312	1
1324	152	1
1324	430	1
1324	236	1
1324	481	1
1324	363	1
1324	721	1
1324	1422	1
1324	583	1
1565	1188	1
689	37	1
388	773	1
388	1531	1
388	1277	1
1134	1386	1
1134	1481	1
363	363	1
363	245	1
363	184	1
363	525	1
400	444	1
400	100	1
400	516	1
400	1538	1
1136	1234	1
1136	1550	1
696	994	1
696	1407	1
696	1430	1
696	926	1
696	1072	1
696	85	1
697	199	1
697	697	1
697	1031	1
1139	1396	1
1139	456	1
1139	1567	1
1139	583	1
1140	37	1
1140	456	1
702	47	1
702	450	1
702	301	1
702	459	1
702	1430	1
702	386	1
708	482	1
708	1138	1
1006	81	1
1006	627	1
1006	1122	1
1006	456	1
1006	441	1
1006	583	1
1006	296	1
1146	419	1
1146	1475	1
1146	1138	1
1146	1404	1
1146	241	1
1146	1181	1
1146	497	1
1146	1066	1
1146	3	1
1146	849	1
1146	1428	1
1146	1514	1
1146	1532	1
1146	33	1
1146	1454	1
1146	386	1
719	1312	1
719	719	1
719	583	1
490	458	1
490	93	1
491	37	1
728	1467	1
728	583	1
728	1290	1
64	483	1
64	64	1
177	583	1
177	975	1
177	1298	1
1554	388	1
1554	730	1
1554	1554	1
1554	302	1
1554	583	1
1554	579	1
1554	954	1
37	1397	1
37	110	1
37	1341	1
37	143	1
1064	1064	1
1171	740	1
1171	1339	1
1171	18	1
744	986	1
744	600	1
744	744	1
744	113	1
744	213	1
744	525	1
110	1196	1
110	900	1
110	935	1
110	583	1
1173	1278	1
747	473	1
747	1337	1
747	1175	1
747	42	1
750	750	1
189	583	1
245	748	1
245	1339	1
245	1031	1
1560	1560	1
761	275	1
761	659	1
761	1322	1
761	1354	1
761	391	1
761	406	1
128	1471	1
128	128	1
128	1510	1
128	583	1
343	1141	1
343	746	1
343	748	1
343	1215	1
343	391	1
341	341	1
341	59	1
765	189	1
765	117	1
765	525	1
765	340	1
767	1459	1
767	1031	1
1341	634	1
1341	1341	1
1341	456	1
1341	1198	1
1341	502	1
1341	1424	1
1341	55	1
1341	389	1
1341	30	1
1341	1447	1
1341	1289	1
1341	1539	1
1341	1292	1
1341	967	1
378	379	1
378	79	1
379	219	1
379	1168	1
379	459	1
774	275	1
774	1383	1
774	1410	1
774	1413	1
774	773	1
774	820	1
774	1078	1
774	21	1
774	13	1
774	1546	1
456	1117	1
456	33	1
456	220	1
781	626	1
781	219	1
781	1122	1
781	419	1
781	341	1
781	347	1
781	497	1
781	1029	1
781	1347	1
781	515	1
781	85	1
781	1290	1
781	386	1
347	429	1
347	1318	1
347	1090	1
347	1157	1
347	492	1
347	347	1
347	847	1
347	263	1
347	385	1
347	105	1
1192	588	1
1192	1565	1
1192	710	1
1192	1090	1
1192	37	1
1192	245	1
1192	1417	1
1192	1341	1
1192	1027	1
1192	877	1
1192	1046	1
1192	439	1
1192	278	1
1499	1383	1
1499	611	1
1499	1342	1
1499	497	1
1499	1499	1
1196	590	1
1196	1459	1
1196	111	1
1196	219	1
1196	1010	1
1196	433	1
1196	118	1
1196	163	1
1196	1262	1
1196	955	1
1196	1287	1
1196	296	1
1024	659	1
1024	1150	1
1024	1417	1
1024	583	1
794	793	1
794	1513	1
1200	1459	1
1200	1461	1
1200	649	1
1200	481	1
1200	1132	1
1200	245	1
1200	1181	1
1200	456	1
1200	1200	1
1200	1500	1
1200	1037	1
1200	146	1
1200	1262	1
1200	248	1
1200	583	1
350	454	1
350	1122	1
350	1368	1
350	583	1
172	1318	1
172	459	1
172	931	1
226	226	1
227	700	1
227	1341	1
227	227	1
227	1203	1
227	1222	1
227	1442	1
227	83	1
1203	626	1
1203	386	1
1026	1108	1
1026	1550	1
1502	1154	1
458	456	1
458	458	1
458	457	1
458	583	1
77	1566	1
77	77	1
500	611	1
500	283	1
500	1129	1
500	576	1
500	42	1
500	1425	1
500	1513	1
500	577	1
500	583	1
813	456	1
813	1029	1
1030	583	1
815	1461	1
815	1307	1
815	81	1
815	429	1
815	380	1
815	219	1
815	145	1
815	88	1
815	1480	1
815	687	1
815	407	1
815	1006	1
815	715	1
815	397	1
815	150	1
815	1164	1
815	1334	1
815	12	1
815	741	1
815	1338	1
815	195	1
815	245	1
815	1343	1
815	499	1
815	849	1
815	1078	1
815	116	1
815	184	1
815	130	1
815	284	1
815	104	1
815	26	1
815	1437	1
815	13	1
815	80	1
815	52	1
815	208	1
815	297	1
815	1277	1
815	435	1
815	1290	1
815	963	1
815	1563	1
1031	1488	1
1031	171	1
1031	203	1
821	351	1
821	1399	1
821	180	1
821	1045	1
113	1322	1
113	576	1
113	1499	1
113	1046	1
113	1049	1
43	823	1
825	275	1
825	1459	1
825	1307	1
825	429	1
825	1111	1
825	1116	1
825	1121	1
825	419	1
825	199	1
825	16	1
825	1403	1
825	1404	1
825	739	1
825	1175	1
825	758	1
825	22	1
825	1491	1
825	775	1
825	1496	1
825	1190	1
825	458	1
825	1510	1
825	515	1
825	345	1
825	1262	1
825	13	1
825	52	1
825	208	1
825	404	1
825	527	1
825	386	1
825	95	1
459	1327	1
459	1339	1
459	775	1
459	459	1
459	1046	1
459	83	1
459	1284	1
829	1031	1
831	582	1
831	830	1
831	831	1
831	583	1
1033	1405	1
1033	79	1
833	1555	1
833	459	1
833	583	1
835	1169	1
835	1488	1
835	860	1
835	116	1
835	1043	1
835	394	1
835	352	1
835	1362	1
835	1294	1
835	1298	1
142	142	1
142	583	1
505	986	1
505	597	1
505	411	1
505	219	1
505	649	1
505	1122	1
505	1157	1
505	40	1
505	1339	1
505	1200	1
505	444	1
505	181	1
505	1550	1
505	1437	1
505	345	1
1067	450	1
1067	1157	1
1067	1418	1
843	81	1
843	656	1
843	16	1
843	160	1
843	456	1
843	1209	1
507	1459	1
507	236	1
507	1342	1
507	507	1
507	335	1
507	78	1
844	1462	1
844	429	1
844	1334	1
844	245	1
844	1510	1
844	93	1
844	1367	1
1223	590	1
1223	429	1
1223	125	1
1223	994	1
1223	692	1
1223	827	1
1223	1514	1
1223	1550	1
1223	1281	1
846	429	1
846	583	1
846	579	1
1509	1561	1
1509	715	1
847	1130	1
847	1154	1
847	740	1
847	827	1
847	523	1
847	1283	1
1068	590	1
1068	351	1
1068	175	1
1068	1393	1
1068	481	1
1068	1136	1
1068	582	1
1068	1148	1
1068	1157	1
1068	1162	1
1068	396	1
1068	245	1
1068	1417	1
1068	789	1
1068	860	1
1068	1430	1
1068	1513	1
1068	1514	1
1068	1048	1
1068	1262	1
1068	208	1
1068	583	1
1068	1538	1
129	133	1
129	264	1
133	1227	1
133	133	1
133	438	1
855	467	1
855	429	1
855	199	1
855	18	1
855	1498	1
855	835	1
855	1437	1
855	927	1
855	928	1
855	266	1
1428	583	1
1429	1429	1
1429	583	1
866	1397	1
866	37	1
866	1488	1
866	1341	1
866	1454	1
866	1564	1
866	1294	1
1514	1065	1
1514	1514	1
1514	457	1
1069	398	1
1069	1421	1
1069	892	1
1069	327	1
872	1565	1
872	1413	1
872	1566	1
872	1237	1
872	386	1
6	114	1
6	789	1
6	93	1
513	471	1
513	405	1
513	190	1
513	1151	1
513	741	1
513	1077	1
513	789	1
513	499	1
513	1513	1
513	355	1
513	313	1
513	1284	1
513	14	1
184	1550	1
875	1002	1
875	386	1
880	838	1
48	1481	1
55	1306	1
55	1462	1
55	649	1
55	1119	1
55	456	1
55	1500	1
55	1029	1
55	1362	1
55	583	1
55	525	1
56	492	1
56	850	1
56	311	1
56	583	1
881	483	1
881	1338	1
881	438	1
881	327	1
881	1536	1
881	963	1
881	280	1
882	1459	1
882	1121	1
882	994	1
882	409	1
882	1005	1
882	1196	1
882	1208	1
882	1088	1
882	445	1
254	994	1
254	1286	1
1235	1380	1
1235	1122	1
1235	583	1
1	649	1
1	1165	1
1	1200	1
457	1566	1
457	456	1
457	42	1
1522	77	1
897	405	1
897	1318	1
897	194	1
897	302	1
897	245	1
897	1018	1
897	1495	1
897	456	1
897	271	1
899	954	1
277	277	1
277	1447	1
277	583	1
277	974	1
903	1157	1
903	744	1
903	1339	1
903	231	1
903	1563	1
371	583	1
371	256	1
1550	351	1
1550	50	1
1550	656	1
1550	1474	1
1550	1401	1
1550	1006	1
1550	456	1
1550	1200	1
1550	72	1
1550	1037	1
1550	1069	1
1550	457	1
1550	1044	1
1550	1550	1
1550	281	1
1550	1262	1
1550	1368	1
1550	579	1
1550	220	1
308	1078	1
308	338	1
309	276	1
1071	224	1
1071	339	1
1071	1077	1
1071	1200	1
1071	583	1
1360	1122	1
1360	800	1
1360	32	1
1360	583	1
1360	1538	1
910	910	1
1257	518	1
912	49	1
912	483	1
912	204	1
912	434	1
912	1553	1
11	1417	1
11	11	1
11	14	1
361	210	1
391	1343	1
391	231	1
391	1513	1
391	296	1
370	273	1
370	1125	1
370	1403	1
370	395	1
370	118	1
370	361	1
370	83	1
384	1488	1
384	1341	1
384	1425	1
384	55	1
384	254	1
384	457	1
384	1266	1
384	382	1
915	261	1
915	986	1
915	49	1
915	1459	1
915	1112	1
915	649	1
915	1116	1
915	1123	1
915	1322	1
915	88	1
915	1135	1
915	1412	1
915	82	1
915	398	1
915	456	1
915	3	1
915	1500	1
915	139	1
915	1031	1
915	1037	1
915	1510	1
915	1438	1
915	915	1
915	13	1
915	1060	1
915	579	1
915	404	1
915	525	1
1264	649	1
1264	193	1
1264	1028	1
1264	841	1
1264	1242	1
1264	1359	1
1264	208	1
923	1122	1
923	919	1
923	583	1
923	1563	1
349	1550	1
183	275	1
183	1122	1
183	1005	1
183	1154	1
183	1157	1
183	773	1
183	456	1
183	117	1
183	459	1
183	1223	1
183	208	1
183	1369	1
312	590	1
312	456	1
312	459	1
312	583	1
313	373	1
313	662	1
313	1137	1
313	456	1
313	327	1
313	583	1
313	525	1
313	296	1
924	984	1
924	22	1
924	14	1
925	47	1
929	1447	1
929	583	1
253	183	1
253	253	1
253	583	1
253	296	1
937	986	1
937	405	1
937	479	1
937	1322	1
937	456	1
937	1348	1
937	1045	1
937	1070	1
937	41	1
937	1049	1
937	1060	1
941	990	1
941	991	1
941	96	1
941	114	1
941	1128	1
941	1157	1
941	1195	1
941	807	1
941	231	1
941	1510	1
941	1043	1
941	1048	1
941	208	1
941	1288	1
941	386	1
942	116	1
1278	1001	1
1278	245	1
1278	1418	1
1278	248	1
579	182	1
579	1459	1
579	1128	1
579	1482	1
579	159	1
579	807	1
579	1265	1
579	579	1
579	404	1
579	1295	1
947	1513	1
947	583	1
947	947	1
948	986	1
948	600	1
948	643	1
948	419	1
948	1154	1
948	1417	1
948	1044	1
522	774	1
522	1200	1
522	1513	1
522	1550	1
522	1359	1
522	1372	1
522	78	1
173	986	1
173	429	1
173	1114	1
173	1318	1
173	1322	1
173	687	1
173	1027	1
173	1348	1
173	1218	1
173	507	1
173	891	1
173	1046	1
173	1049	1
173	1060	1
392	47	1
392	351	1
392	1386	1
392	1481	1
392	1405	1
392	1417	1
392	499	1
392	577	1
392	80	1
392	963	1
344	62	1
526	82	1
526	1430	1
526	80	1
1284	351	1
1284	380	1
1284	1316	1
1284	682	1
1284	723	1
1284	1339	1
1284	1193	1
1284	231	1
1284	1046	1
1284	1550	1
1284	1051	1
1284	1284	1
1284	967	1
1538	1538	1
99	1061	1
99	98	1
99	715	1
99	723	1
99	1181	1
99	499	1
99	890	1
1290	257	1
1290	1128	1
1290	1165	1
1290	456	1
1290	172	1
1290	1208	1
1290	1031	1
1290	1290	1
1552	1467	1
1552	1128	1
1552	1407	1
1552	1338	1
1552	116	1
1552	1264	1
1552	425	1
963	1459	1
963	1381	1
963	1073	1
963	429	1
963	419	1
963	1002	1
963	160	1
963	1018	1
963	1208	1
963	1227	1
963	1039	1
963	1514	1
963	263	1
963	1550	1
963	1567	1
963	579	1
963	425	1
323	228	1
970	429	1
970	456	1
970	880	1
970	1290	1
78	910	1
425	47	1
425	1459	1
425	1128	1
425	1325	1
425	400	1
425	507	1
425	525	1
975	351	1
975	245	1
975	1417	1
975	1017	1
975	456	1
975	117	1
975	77	1
975	1208	1
975	457	1
975	75	1
975	391	1
975	134	1
975	525	1
975	1290	1
975	220	1
976	1318	1
976	110	1
976	748	1
976	1339	1
976	1193	1
976	1534	1
976	525	1
976	976	1
1377	47	1
1377	1461	1
1377	1075	1
1377	429	1
1377	991	1
1377	380	1
1377	1312	1
1377	204	1
1377	306	1
1377	1565	1
1377	694	1
1377	715	1
1377	576	1
1377	1337	1
1377	1174	1
1377	82	1
1377	245	1
1377	1017	1
1377	18	1
1377	1018	1
1377	305	1
1377	779	1
1377	799	1
1377	426	1
1377	811	1
1377	301	1
1377	1506	1
1377	1354	1
1377	116	1
1377	1233	1
1377	577	1
1377	895	1
1377	1047	1
1377	904	1
1377	912	1
1377	1532	1
1377	1262	1
1377	134	1
1377	297	1
1377	1453	1
1377	435	1
1377	1072	1
1377	85	1
1377	1286	1
1377	961	1
1377	1290	1
1377	963	1
445	207	1
445	1234	1
980	600	1
980	1026	1
1119	729	0
1375	603	0
505	999	0
907	728	0
800	1076	0
1392	729	0
455	1065	0
1285	689	0
1348	1196	0
707	350	0
140	158	0
788	1460	0
281	325	0
1046	1212	0
729	52	0
1069	466	0
245	244	0
1099	773	0
1385	937	0
526	300	0
1354	691	0
88	1074	0
22	524	0
223	1563	0
980	82	0
1399	389	0
1306	997	0
332	1261	0
287	121	0
1055	1494	0
1325	140	0
874	1	0
1190	894	0
300	1368	0
838	1140	0
20	653	0
1495	854	0
136	389	0
129	357	0
1066	1107	0
1452	1282	0
900	298	0
891	704	0
758	73	0
1542	929	0
1557	240	0
503	73	0
131	788	0
890	243	0
884	188	0
406	671	0
619	540	0
1268	854	0
1159	976	0
1032	1085	0
1190	980	0
151	1250	0
1475	1180	0
1006	1259	0
459	495	0
623	1174	0
228	404	0
792	871	0
103	1149	0
972	565	0
1038	1168	0
644	507	0
1382	1469	0
928	184	0
130	680	0
1366	1060	0
1168	587	0
1265	291	0
902	240	0
176	1212	0
954	423	0
468	108	0
342	513	0
216	838	0
1520	1184	0
457	486	0
358	1464	0
912	629	0
1086	409	0
1234	820	0
208	320	0
1544	9	0
1531	865	0
886	1106	0
1352	578	0
1366	1140	0
639	684	0
426	63	0
1235	1444	0
1062	788	0
1397	960	0
390	347	0
1091	670	0
1541	434	0
288	1063	0
1184	1464	0
756	1277	0
736	215	0
1251	1533	0
333	741	0
960	726	0
524	1105	0
455	902	0
350	933	0
618	324	0
1414	83	0
89	693	0
920	723	0
265	420	0
1209	474	0
1020	761	0
182	760	0
1011	180	0
1379	1219	0
1526	212	0
1337	635	0
100	10	0
1467	1132	0
1127	751	0
224	736	0
654	160	0
905	788	0
1421	269	0
1099	857	0
146	460	0
1271	1363	0
923	657	0
305	142	0
1155	502	0
317	1277	0
1245	443	0
265	459	0
1530	200	0
728	17	0
814	163	0
1476	966	0
697	1079	0
928	1389	0
11	632	0
533	698	0
530	130	0
211	1177	0
1115	1024	0
799	46	0
1264	218	0
1113	288	0
1273	1450	0
1511	128	0
225	757	0
1216	204	0
333	1359	0
795	1228	0
48	457	0
636	154	0
207	713	0
286	114	0
1327	512	0
635	605	0
440	1466	0
263	597	0
636	899	0
786	375	0
227	809	0
1351	460	0
1330	718	0
1247	367	0
1183	49	0
1288	289	0
798	1494	0
846	1265	0
1354	1143	0
480	668	0
1056	1544	0
1165	1166	0
1391	1238	0
783	272	0
311	104	0
304	1403	0
840	1412	0
1404	398	0
158	750	0
210	1440	0
356	1333	0
36	1519	0
1426	1383	0
1506	706	0
1542	1244	0
348	197	0
303	76	0
1164	989	0
801	718	0
775	70	0
1259	21	0
474	771	0
1449	1477	0
413	1140	0
989	1228	0
232	615	0
517	225	0
1083	1375	0
1347	107	0
1443	1527	0
870	970	0
1009	1209	0
1100	604	0
820	1235	0
565	523	0
856	1235	0
1468	348	0
303	721	0
210	909	0
672	1570	0
135	794	0
659	811	0
620	1208	0
1559	327	0
978	1449	0
1107	789	0
403	389	0
813	136	0
792	1008	0
365	1370	0
1262	180	0
1052	1177	0
1236	461	0
606	29	0
22	419	0
894	62	0
500	1000	0
1459	1266	0
84	1397	0
527	1239	0
1472	647	0
1453	504	0
1260	388	0
1441	1070	0
1199	1069	0
108	1203	0
344	1279	0
277	177	0
66	360	0
105	1317	0
458	741	0
714	1110	0
489	431	0
1353	37	0
901	1057	0
1437	1216	0
1391	1348	0
427	1527	0
759	1130	0
334	75	0
1349	3	0
85	1126	0
520	1492	0
623	1433	0
1363	646	0
6	1199	0
1431	231	0
992	760	0
1103	584	0
1129	1103	0
1415	431	0
710	965	0
872	1345	0
348	1100	0
956	540	0
689	125	0
236	962	0
1055	1485	0
438	947	0
314	248	0
747	22	0
1217	1106	0
1099	252	0
1351	1332	0
543	785	0
1421	451	0
47	55	0
199	509	0
1413	211	0
1249	119	0
869	1513	0
56	372	0
1067	1252	0
300	799	0
87	649	0
956	221	0
1161	320	0
1162	1493	0
1230	758	0
1095	1079	0
297	1531	0
52	1307	0
1287	1192	0
620	1067	0
1507	261	0
794	970	0
416	1564	0
72	949	0
351	1465	0
60	1386	0
789	1048	0
183	1020	0
1016	654	0
168	1524	0
5	314	0
1500	1313	0
374	738	0
81	1461	0
1228	663	0
757	480	0
1341	335	0
1233	1208	0
1500	150	0
47	389	0
525	885	0
766	1216	0
1185	527	0
43	1385	0
423	678	0
932	122	0
1139	230	0
196	176	0
336	792	0
652	873	0
1264	1409	0
1469	912	0
385	977	0
833	955	0
1288	1072	0
1440	39	0
1369	300	0
319	934	0
1359	671	0
331	156	0
981	1533	0
361	1435	0
642	1364	0
1055	293	0
281	92	0
1216	1383	0
1249	1171	0
329	1118	0
263	769	0
372	47	0
78	902	0
489	395	0
1116	1126	0
591	1277	0
194	1460	0
910	157	0
1244	1265	0
1126	199	0
378	788	0
1213	692	0
1	894	0
851	846	0
1258	1276	0
1403	663	0
1215	218	0
1556	1084	0
136	290	0
1172	909	0
349	294	0
796	1124	0
149	67	0
75	1212	0
182	403	0
1444	1401	0
848	139	0
146	1099	0
1110	225	0
1252	955	0
117	557	0
736	361	0
960	1388	0
93	517	0
1395	1275	0
804	1566	0
1545	361	0
430	842	0
230	698	0
911	1170	0
342	907	0
847	1246	0
1198	1168	0
1492	26	0
14	1394	0
1076	600	0
727	480	0
106	750	0
1261	794	0
1292	731	0
490	817	0
1107	180	0
1366	308	0
217	183	0
129	1252	0
268	154	0
1420	822	0
661	1323	0
1304	1386	0
641	14	0
1536	693	0
1260	648	0
105	1481	0
1449	803	0
436	123	0
1204	1142	0
580	955	0
455	968	0
677	98	0
1451	1548	0
943	1334	0
495	322	0
981	300	0
663	821	0
773	1082	0
211	1109	0
615	372	0
702	1123	0
1312	1523	0
768	1472	0
177	1138	0
520	66	0
1388	740	0
623	612	0
898	768	0
339	648	0
835	881	0
392	16	0
1123	643	0
1315	1004	0
778	1281	0
1340	863	0
380	813	0
1064	21	0
874	315	0
87	1347	0
1235	1135	0
292	966	0
467	961	0
1091	11	0
1426	978	0
1538	1438	0
76	756	0
37	1204	0
120	1477	0
778	540	0
1064	935	0
902	1559	0
265	416	0
1417	1097	0
209	20	0
344	577	0
779	1486	0
254	1494	0
495	325	0
838	1087	0
678	582	0
154	786	0
160	1232	0
1336	1070	0
1126	106	0
754	140	0
486	1482	0
87	963	0
140	303	0
865	1098	0
542	190	0
845	1526	0
1077	913	0
1521	840	0
1378	506	0
205	1463	0
97	961	0
143	115	0
1526	1023	0
1136	939	0
1073	1160	0
368	100	0
1407	1441	0
1569	875	0
1454	1532	0
1060	49	0
1231	842	0
726	1053	0
157	1420	0
232	452	0
491	999	0
358	637	0
1368	814	0
591	1313	0
1047	1512	0
1035	797	0
351	1548	0
255	977	0
1356	698	0
1544	940	0
1151	1052	0
146	977	0
1450	916	0
1306	1066	0
1181	613	0
259	1449	0
466	532	0
1069	726	0
752	334	0
281	651	0
654	1557	0
1141	1197	0
418	843	0
633	1293	0
964	367	0
963	705	0
35	1102	0
121	205	0
393	435	0
393	517	0
1389	762	0
1509	1356	0
702	608	0
678	1071	0
269	316	0
841	800	0
247	1077	0
1347	448	0
270	1155	0
1319	485	0
1201	907	0
331	125	0
787	957	0
341	1362	0
681	717	0
817	699	0
1381	475	0
648	1408	0
659	1413	0
804	326	0
145	486	0
1163	460	0
609	1433	0
256	1410	0
821	958	0
1323	44	0
1180	28	0
1214	1376	0
442	101	0
1063	684	0
388	977	0
207	726	0
206	232	0
1112	316	0
1221	600	0
1502	597	0
1303	806	0
276	330	0
399	100	0
1082	705	0
847	677	0
1388	1187	0
506	113	0
943	475	0
1188	1170	0
1519	1237	0
411	1519	0
363	1223	0
84	115	0
1083	376	0
1504	254	0
1256	824	0
671	1375	0
700	927	0
723	878	0
909	589	0
583	35	0
812	90	0
635	1514	0
326	1527	0
15	119	0
292	1339	0
1102	1496	0
975	97	0
148	1149	0
611	194	0
301	1045	0
533	707	0
662	471	0
1243	220	0
1204	1416	0
293	1380	0
1430	470	0
616	44	0
1298	1127	0
824	1010	0
1298	142	0
1453	150	0
1218	1155	0
100	130	0
261	16	0
159	1547	0
789	504	0
1461	1569	0
767	1057	0
515	1049	0
405	755	0
207	837	0
1113	293	0
1108	92	0
1400	1255	0
1390	996	0
90	396	0
245	621	0
801	520	0
166	491	0
880	1386	0
977	358	0
351	549	0
1368	1472	0
1037	255	0
1067	82	0
172	1139	0
228	1410	0
1204	747	0
